Ticket_ID,Source_System,Email_Received_Date,Sender,Subject,Email_Body,Priority,Status,Category,Assigned_Team,SLA_Due_Date,Closed_Date
INC1000001,ServiceNow,2026-01-14,servicenow@company.com,INC1000001 | High | Access Issue | Open - Permission Issue,Ticket ID: INC1000001 | Priority: High | Status: Open | Assigned Team: Vendor Support | Issue: permission issue | Category: Access Issue | Created Date: 2026-01-14 | SLA Due Date: 2026-01-16,High,Open,Access Issue,Data Support,2026-01-16,
INC1000204,ServiceNow,2026-04-03,servicenow@company.com,INC1000204 | Medium | Access Issue | Pending Business - Mfa Issue,Ticket ID: INC1000204 | Priority: Medium | Status: Pending Business | Assigned Team: Application Support | Issue: MFA issue | Category: Access Issue | Created Date: 2026-04-03 | SLA Due Date: 2026-04-07,Medium,Pending Business,Access Issue,Reporting Team,2026-04-07,
INC1000205,ServiceNow,2026-01-03,servicenow@company.com,INC1000205 | Low | Access Issue | Open - Mfa Issue,Ticket ID: INC1000205 | Priority: Low | Status: Open | Assigned Team: Application Support | Issue: MFA issue | Category: Access Issue | Created Date: 2026-01-03 | SLA Due Date: 2026-01-10,Low,Open,Access Issue,Reporting Team,2026-01-10,
FG1000206,Fieldglass,2026-03-02,fieldglass@company.com,FG1000206 | Medium | Data Quality Issue | Resolved - Broken Reference,Ticket ID: FG1000206 | Priority: Medium | Status: Resolved | Assigned Team: Vendor Support | Issue: broken reference | Category: Data Quality Issue | Created Date: 2026-03-02 | SLA Due Date: 2026-03-06,Medium,Resolved,Data Quality Issue,Reporting Team,2026-03-06,2026-03-02
FG1000207,Fieldglass,2026-02-28,fieldglass@company.com,FG1000207 | Medium | System Error | Closed - Server Error,Ticket ID: FG1000207 | Priority: Medium | Status: Closed | Assigned Team: Access Management | Issue: server error | Category: System Error | Created Date: 2026-02-28 | SLA Due Date: 2026-03-04,Medium,Closed,System Error,Vendor Support,2026-03-04,2026-03-09
FG1000208,Fieldglass,2026-05-01,fieldglass@company.com,FG1000208 | High | Data Quality Issue | In Progress - Duplicate Record,Ticket ID: FG1000208 | Priority: High | Status: In Progress | Assigned Team: Access Management | Issue: duplicate record | Category: Data Quality Issue | Created Date: 2026-05-01 | SLA Due Date: 2026-05-03,High,In Progress,Data Quality Issue,Reporting Team,2026-05-03,
FG1000209,Fieldglass,2026-04-12,fieldglass@company.com,FG1000209 | Medium | Reporting Issue | Closed - Power Bi Error,Ticket ID: FG1000209 | Priority: Medium | Status: Closed | Assigned Team: Vendor Support | Issue: Power BI error | Category: Reporting Issue | Created Date: 2026-04-12 | SLA Due Date: 2026-04-16,Medium,Closed,Reporting Issue,Vendor Support,2026-04-16,2026-04-16
FG1000210,Fieldglass,2026-02-07,fieldglass@company.com,FG1000210 | Low | System Error | Closed - Timeout,Ticket ID: FG1000210 | Priority: Low | Status: Closed | Assigned Team: Access Management | Issue: timeout | Category: System Error | Created Date: 2026-02-07 | SLA Due Date: 2026-02-14,Low,Closed,System Error,Application Support,2026-02-14,2026-02-18
FG1000211,Fieldglass,2026-04-30,fieldglass@company.com,FG1000211 | High | System Error | Pending Business - Api Error,Ticket ID: FG1000211 | Priority: High | Status: Pending Business | Assigned Team: Access Management | Issue: API error | Category: System Error | Created Date: 2026-04-30 | SLA Due Date: 2026-05-02,High,Pending Business,System Error,Reporting Team,2026-05-02,
INC1000212,ServiceNow,2026-04-26,servicenow@company.com,INC1000212 | High | Process Delay | Open - Queue Backlog,Ticket ID: INC1000212 | Priority: High | Status: Open | Assigned Team: Reporting Team | Issue: queue backlog | Category: Process Delay | Created Date: 2026-04-26 | SLA Due Date: 2026-04-28,High,Open,Process Delay,Data Support,2026-04-28,
INC1000213,ServiceNow,2026-04-09,servicenow@company.com,INC1000213 | Medium | System Error | Open - Timeout,Ticket ID: INC1000213 | Priority: Medium | Status: Open | Assigned Team: Vendor Support | Issue: timeout | Category: System Error | Created Date: 2026-04-09 | SLA Due Date: 2026-04-13,Medium,Open,System Error,Reporting Team,2026-04-13,
FG1000214,Fieldglass,2026-02-06,fieldglass@company.com,FG1000214 | Medium | System Error | Resolved - Interface Failure,Ticket ID: FG1000214 | Priority: Medium | Status: Resolved | Assigned Team: Vendor Support | Issue: interface failure | Category: System Error | Created Date: 2026-02-06 | SLA Due Date: 2026-02-10,Medium,Resolved,System Error,Reporting Team,2026-02-10,2026-02-06
INC1000215,ServiceNow,2026-04-28,servicenow@company.com,INC1000215 | Low | Data Quality Issue | Open - Broken Reference,Ticket ID: INC1000215 | Priority: Low | Status: Open | Assigned Team: Application Support | Issue: broken reference | Category: Data Quality Issue | Created Date: 2026-04-28 | SLA Due Date: 2026-05-05,Low,Open,Data Quality Issue,Application Support,2026-05-05,
INC1000216,ServiceNow,2026-01-14,servicenow@company.com,INC1000216 | Critical | Reporting Issue | Pending Business - Dashboard Mismatch,Ticket ID: INC1000216 | Priority: Critical | Status: Pending Business | Assigned Team: Application Support | Issue: dashboard mismatch | Category: Reporting Issue | Created Date: 2026-01-14 | SLA Due Date: 2026-01-15,Critical,Pending Business,Reporting Issue,Vendor Support,2026-01-15,
FG1000217,Fieldglass,2026-01-15,fieldglass@company.com,FG1000217 | Medium | Data Quality Issue | Open - Null Field,Ticket ID: FG1000217 | Priority: Medium | Status: Open | Assigned Team: Application Support | Issue: null field | Category: Data Quality Issue | Created Date: 2026-01-15 | SLA Due Date: 2026-01-19,Medium,Open,Data Quality Issue,Access Management,2026-01-19,
INC1000218,ServiceNow,2026-04-07,servicenow@company.com,INC1000218 | Low | Access Issue | Pending Business - Permission Issue,Ticket ID: INC1000218 | Priority: Low | Status: Pending Business | Assigned Team: Vendor Support | Issue: permission issue | Category: Access Issue | Created Date: 2026-04-07 | SLA Due Date: 2026-04-14,Low,Pending Business,Access Issue,Application Support,2026-04-14,
FG1000219,Fieldglass,2026-01-24,fieldglass@company.com,FG1000219 | High | Process Delay | Resolved - Late File Arrival,Ticket ID: FG1000219 | Priority: High | Status: Resolved | Assigned Team: Data Support | Issue: late file arrival | Category: Process Delay | Created Date: 2026-01-24 | SLA Due Date: 2026-01-26,High,Resolved,Process Delay,Access Management,2026-01-26,2026-01-29
FG1000220,Fieldglass,2026-02-08,fieldglass@company.com,FG1000220 | Low | Data Quality Issue | Closed - Broken Reference,Ticket ID: FG1000220 | Priority: Low | Status: Closed | Assigned Team: Access Management | Issue: broken reference | Category: Data Quality Issue | Created Date: 2026-02-08 | SLA Due Date: 2026-02-15,Low,Closed,Data Quality Issue,Access Management,2026-02-15,2026-02-17
INC1000221,ServiceNow,2026-03-29,servicenow@company.com,INC1000221 | Medium | Access Issue | Open - Access Denied,Ticket ID: INC1000221 | Priority: Medium | Status: Open | Assigned Team: Access Management | Issue: access denied | Category: Access Issue | Created Date: 2026-03-29 | SLA Due Date: 2026-04-02,Medium,Open,Access Issue,Data Support,2026-04-02,
FG1000222,Fieldglass,2026-03-03,fieldglass@company.com,FG1000222 | High | Reporting Issue | Closed - Tableau Variance,Ticket ID: FG1000222 | Priority: High | Status: Closed | Assigned Team: Vendor Support | Issue: Tableau variance | Category: Reporting Issue | Created Date: 2026-03-03 | SLA Due Date: 2026-03-05,High,Closed,Reporting Issue,Application Support,2026-03-05,2026-03-08
INC1000223,ServiceNow,2026-02-27,servicenow@company.com,INC1000223 | Low | Data Quality Issue | Open - Null Field,Ticket ID: INC1000223 | Priority: Low | Status: Open | Assigned Team: Access Management | Issue: null field | Category: Data Quality Issue | Created Date: 2026-02-27 | SLA Due Date: 2026-03-06,Low,Open,Data Quality Issue,Data Support,2026-03-06,
INC1000224,ServiceNow,2026-03-10,servicenow@company.com,INC1000224 | Low | Access Issue | Open - Mfa Issue,Ticket ID: INC1000224 | Priority: Low | Status: Open | Assigned Team: Access Management | Issue: MFA issue | Category: Access Issue | Created Date: 2026-03-10 | SLA Due Date: 2026-03-17,Low,Open,Access Issue,Vendor Support,2026-03-17,
FG1000225,Fieldglass,2026-04-26,fieldglass@company.com,FG1000225 | Medium | Access Issue | Pending Business - Login Failure,Ticket ID: FG1000225 | Priority: Medium | Status: Pending Business | Assigned Team: Data Support | Issue: login failure | Category: Access Issue | Created Date: 2026-04-26 | SLA Due Date: 2026-04-30,Medium,Pending Business,Access Issue,Application Support,2026-04-30,
INC1000226,ServiceNow,2026-03-01,servicenow@company.com,INC1000226 | Medium | Process Delay | Open - Vendor Delay,Ticket ID: INC1000226 | Priority: Medium | Status: Open | Assigned Team: Access Management | Issue: vendor delay | Category: Process Delay | Created Date: 2026-03-01 | SLA Due Date: 2026-03-05,Medium,Open,Process Delay,Data Support,2026-03-05,
FG1000227,Fieldglass,2026-01-06,fieldglass@company.com,FG1000227 | Medium | Reporting Issue | Pending Business - Dashboard Mismatch,Ticket ID: FG1000227 | Priority: Medium | Status: Pending Business | Assigned Team: Data Support | Issue: dashboard mismatch | Category: Reporting Issue | Created Date: 2026-01-06 | SLA Due Date: 2026-01-10,Medium,Pending Business,Reporting Issue,Vendor Support,2026-01-10,
INC1000228,ServiceNow,2026-04-09,servicenow@company.com,INC1000228 | Critical | Access Issue | In Progress - Role Missing,Ticket ID: INC1000228 | Priority: Critical | Status: In Progress | Assigned Team: Application Support | Issue: role missing | Category: Access Issue | Created Date: 2026-04-09 | SLA Due Date: 2026-04-10,Critical,In Progress,Access Issue,Access Management,2026-04-10,
FG1000229,Fieldglass,2026-03-26,fieldglass@company.com,FG1000229 | Medium | System Error | Resolved - Interface Failure,Ticket ID: FG1000229 | Priority: Medium | Status: Resolved | Assigned Team: Reporting Team | Issue: interface failure | Category: System Error | Created Date: 2026-03-26 | SLA Due Date: 2026-03-30,Medium,Resolved,System Error,Vendor Support,2026-03-30,2026-03-31
FG1000230,Fieldglass,2026-01-01,fieldglass@company.com,FG1000230 | Medium | Process Delay | In Progress - Pending Approval,Ticket ID: FG1000230 | Priority: Medium | Status: In Progress | Assigned Team: Application Support | Issue: pending approval | Category: Process Delay | Created Date: 2026-01-01 | SLA Due Date: 2026-01-05,Medium,In Progress,Process Delay,Vendor Support,2026-01-05,
FG1000231,Fieldglass,2026-02-14,fieldglass@company.com,FG1000231 | Low | Process Delay | In Progress - Vendor Delay,Ticket ID: FG1000231 | Priority: Low | Status: In Progress | Assigned Team: Reporting Team | Issue: vendor delay | Category: Process Delay | Created Date: 2026-02-14 | SLA Due Date: 2026-02-21,Low,In Progress,Process Delay,Data Support,2026-02-21,
INC1000232,ServiceNow,2026-01-03,servicenow@company.com,INC1000232 | Low | System Error | Closed - Server Error,Ticket ID: INC1000232 | Priority: Low | Status: Closed | Assigned Team: Vendor Support | Issue: server error | Category: System Error | Created Date: 2026-01-03 | SLA Due Date: 2026-01-10,Low,Closed,System Error,Data Support,2026-01-10,2026-01-04
FG1000233,Fieldglass,2026-02-26,fieldglass@company.com,FG1000233 | High | Process Delay | Open - Sla Delay,Ticket ID: FG1000233 | Priority: High | Status: Open | Assigned Team: Reporting Team | Issue: SLA delay | Category: Process Delay | Created Date: 2026-02-26 | SLA Due Date: 2026-02-28,High,Open,Process Delay,Data Support,2026-02-28,
INC1000234,ServiceNow,2026-03-15,servicenow@company.com,INC1000234 | High | Process Delay | Closed - Late File Arrival,Ticket ID: INC1000234 | Priority: High | Status: Closed | Assigned Team: Access Management | Issue: late file arrival | Category: Process Delay | Created Date: 2026-03-15 | SLA Due Date: 2026-03-17,High,Closed,Process Delay,Reporting Team,2026-03-17,2026-03-20
INC1000235,ServiceNow,2026-03-17,servicenow@company.com,INC1000235 | High | System Error | Pending Business - Timeout,Ticket ID: INC1000235 | Priority: High | Status: Pending Business | Assigned Team: Reporting Team | Issue: timeout | Category: System Error | Created Date: 2026-03-17 | SLA Due Date: 2026-03-19,High,Pending Business,System Error,Application Support,2026-03-19,
FG1000236,Fieldglass,2026-04-11,fieldglass@company.com,FG1000236 | Low | Access Issue | Resolved - Permission Issue,Ticket ID: FG1000236 | Priority: Low | Status: Resolved | Assigned Team: Application Support | Issue: permission issue | Category: Access Issue | Created Date: 2026-04-11 | SLA Due Date: 2026-04-18,Low,Resolved,Access Issue,Reporting Team,2026-04-18,2026-04-23
FG1000237,Fieldglass,2026-04-19,fieldglass@company.com,FG1000237 | Low | System Error | Pending Business - Api Error,Ticket ID: FG1000237 | Priority: Low | Status: Pending Business | Assigned Team: Reporting Team | Issue: API error | Category: System Error | Created Date: 2026-04-19 | SLA Due Date: 2026-04-26,Low,Pending Business,System Error,Application Support,2026-04-26,
INC1000238,ServiceNow,2026-01-18,servicenow@company.com,INC1000238 | Low | Process Delay | Pending Business - Vendor Delay,Ticket ID: INC1000238 | Priority: Low | Status: Pending Business | Assigned Team: Access Management | Issue: vendor delay | Category: Process Delay | Created Date: 2026-01-18 | SLA Due Date: 2026-01-25,Low,Pending Business,Process Delay,Reporting Team,2026-01-25,
FG1000239,Fieldglass,2026-04-03,fieldglass@company.com,FG1000239 | Low | Access Issue | Open - Role Missing,Ticket ID: FG1000239 | Priority: Low | Status: Open | Assigned Team: Access Management | Issue: role missing | Category: Access Issue | Created Date: 2026-04-03 | SLA Due Date: 2026-04-10,Low,Open,Access Issue,Application Support,2026-04-10,
INC1000240,ServiceNow,2026-03-27,servicenow@company.com,INC1000240 | Low | Access Issue | Pending Business - Login Failure,Ticket ID: INC1000240 | Priority: Low | Status: Pending Business | Assigned Team: Application Support | Issue: login failure | Category: Access Issue | Created Date: 2026-03-27 | SLA Due Date: 2026-04-03,Low,Pending Business,Access Issue,Reporting Team,2026-04-03,
FG1000241,Fieldglass,2026-04-05,fieldglass@company.com,FG1000241 | High | Reporting Issue | Open - Dashboard Mismatch,Ticket ID: FG1000241 | Priority: High | Status: Open | Assigned Team: Application Support | Issue: dashboard mismatch | Category: Reporting Issue | Created Date: 2026-04-05 | SLA Due Date: 2026-04-07,High,Open,Reporting Issue,Reporting Team,2026-04-07,
INC1000242,ServiceNow,2026-02-18,servicenow@company.com,INC1000242 | Medium | System Error | Closed - Api Error,Ticket ID: INC1000242 | Priority: Medium | Status: Closed | Assigned Team: Access Management | Issue: API error | Category: System Error | Created Date: 2026-02-18 | SLA Due Date: 2026-02-22,Medium,Closed,System Error,Access Management,2026-02-22,2026-02-24
FG1000243,Fieldglass,2026-04-08,fieldglass@company.com,FG1000243 | Low | System Error | Resolved - Job Failed,Ticket ID: FG1000243 | Priority: Low | Status: Resolved | Assigned Team: Access Management | Issue: job failed | Category: System Error | Created Date: 2026-04-08 | SLA Due Date: 2026-04-15,Low,Resolved,System Error,Application Support,2026-04-15,2026-04-12
INC1000244,ServiceNow,2026-03-12,servicenow@company.com,INC1000244 | Medium | Process Delay | Open - Pending Approval,Ticket ID: INC1000244 | Priority: Medium | Status: Open | Assigned Team: Application Support | Issue: pending approval | Category: Process Delay | Created Date: 2026-03-12 | SLA Due Date: 2026-03-16,Medium,Open,Process Delay,Access Management,2026-03-16,
INC1000245,ServiceNow,2026-02-01,servicenow@company.com,INC1000245 | High | Data Quality Issue | Pending Business - Invalid Trade Id,Ticket ID: INC1000245 | Priority: High | Status: Pending Business | Assigned Team: Access Management | Issue: invalid trade id | Category: Data Quality Issue | Created Date: 2026-02-01 | SLA Due Date: 2026-02-03,High,Pending Business,Data Quality Issue,Access Management,2026-02-03,
FG1000246,Fieldglass,2026-01-22,fieldglass@company.com,FG1000246 | High | System Error | Closed - Interface Failure,Ticket ID: FG1000246 | Priority: High | Status: Closed | Assigned Team: Vendor Support | Issue: interface failure | Category: System Error | Created Date: 2026-01-22 | SLA Due Date: 2026-01-24,High,Closed,System Error,Data Support,2026-01-24,2026-01-29
INC1000247,ServiceNow,2026-04-18,servicenow@company.com,INC1000247 | Low | Access Issue | In Progress - Access Denied,Ticket ID: INC1000247 | Priority: Low | Status: In Progress | Assigned Team: Data Support | Issue: access denied | Category: Access Issue | Created Date: 2026-04-18 | SLA Due Date: 2026-04-25,Low,In Progress,Access Issue,Reporting Team,2026-04-25,
